% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=795636, Mon May  4 20:58:08 2020, <python>{}</python>
287 4592 4.25030860448438 2.110537234633166 0.5625 6.2500000000000000e-01 0.625 1.0   
288 4608 4.273882644070745 2.1146267228548203 0.5625 6.2500000000000000e-01 0.625 1.0   
289 4624 4.309433648236994 2.1172417290567327 0.5625 6.2500000000000000e-01 0.625 0.625   
290 4640 4.281611120053279 2.116492129295262 0.5625 6.2500000000000000e-01 0.625 1.0   
291 4656 4.239995406164503 2.1231423683221267 0.5625 6.2500000000000000e-01 0.625 0.75   
292 4672 4.219555183430567 2.125352822579547 0.5625 6.2500000000000000e-01 0.625 1.125   
293 4688 4.214167828839147 2.129476401672673 0.5625 6.2500000000000000e-01 0.625 1.0   
294 4704 4.2078497387585045 2.1330470959787355 0.5625 6.2500000000000000e-01 0.625 0.8125   
295 4720 4.183894886281756 2.132171054068553 0.5625 6.2500000000000000e-01 0.625 1.0   
296 4736 4.168401795809264 2.131775617429065 0.5625 6.2500000000000000e-01 0.625 0.75   
297 4752 4.1438272217276655 2.1312954615852786 0.5625 6.2500000000000000e-01 0.625 0.6875   
298 4768 4.130010289316902 2.1316723088735157 0.5625 6.2500000000000000e-01 0.625 0.8125   
299 4784 4.105487064861541 2.1350858384223725 0.5625 6.2500000000000000e-01 0.625 0.625   
300 4800 4.0696517998867 2.137360618883824 0.5625 6.2500000000000000e-01 0.625 1.125   
301 4816 4.066030829530608 2.140063181779953 0.5625 6.2500000000000000e-01 0.625 1.0   
302 4832 4.054855473032015 2.142322454669087 0.5625 6.2500000000000000e-01 0.625 1.0625   
303 4848 4.0733782967642655 2.1437732241278002 0.5625 6.2500000000000000e-01 0.625 0.8125   
304 4864 4.096725907414681 2.1464919395036226 0.5625 6.2500000000000000e-01 0.625 1.0   
